site,date,rating,content,tokens,text_len,token_count,emoji_count,year,month,weekday,tfidf_svd_00,tfidf_svd_01,tfidf_svd_02,tfidf_svd_03,tfidf_svd_04,tfidf_svd_05,tfidf_svd_06,tfidf_svd_07,tfidf_svd_08,tfidf_svd_09,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15
kakao,2025-06-09,5,같은학년 아이들끼리 묶어서 너무 좋은 경험 했습니다. 즐겁게 경복궁을 알게되어 행복해했어요! 힘드셨을 재민쌤께 감사의 인사를 드려요,학년 아이 묶다 좋다 경험 즐겁다 경복궁 알다 행복 힘들다 재민 감사 인사 드리다,73,14,2,2025,6,0,0.12168235877513042,0.041607005093725065,0.008447725819698607,-0.052752081145072766,0.02141000383176892,0.01386002080973899,-0.028262880399292648,-0.021505133953096455,-0.08402793347587141,0.012588492144089289,-0.034470135063888456,0.020824449417890623,-0.01176725481225928,-0.01455122263455164,-0.004945411921389998,-0.025016990180513024
kakao,2025-06-04,5,선생님이 정말 활기차시고 굉장히 더운 날이었는데도 아이들이랑 사진도 찍어주시고 재밌게 수업하셔서 다음에도 재민쌤 수업 듣고싶다고 했어요 선생님 배정이 랜덤이다보니 아쉽지만 ..,선생 활기차다 덥다 아이 사진 찍다 재밌다 수업 재민 수업 듣다 선생 배정 랜덤 아쉽다,98,15,0,2025,6,2,0.05906759520785769,-0.025471908839495253,0.0354571572007735,0.02993248948536826,-0.018031618274915256,0.02347579407519021,-0.014472113240903375,0.09140930234108624,-0.03256708632765086,0.10520461781671767,0.03578273801526777,0.0013656260838594075,-0.06893499496465585,0.04236604755658281,-0.020681174183806467,0.025524833701618666
kakao,2025-06-04,5,다현쌤 아이들이 최고였대요 설명도 잘해주시고 아이들에게 다정하게,다현 아이 최고 설명 아이 다정,35,6,1,2025,6,2,0.03549920821071232,-0.00445907930224463,-0.028219925508987508,-0.021902934353677198,-0.015331844756897578,0.03845174611015573,-0.009925662621436614,0.00806172842709167,-0.030977408914808692,-0.009514817054279593,-0.04294935296956641,0.07072446807404446,-0.09675230262276556,0.04298185636707986,-0.008058187273243795,0.05117168994010743
kakao,2025-06-02,5,하루를 아주 꽉채워 뜻깊은 하루였네요. 조카들 신청했는데 너무 너무 좋아했어요. 아이들에게 경복궁에 대해서 선생님의 수업과 함께 많은걸 알 수 있어서 뿌듯한 하루였어요! 다 끝나고 후기 ..,하루 채우다 뜻깊다 하루 조카 신청 좋아하다 아이 경복궁 대하다 선생 수업 많다 알다 뿌듯 하루 끝나다 후기,106,18,0,2025,6,0,0.07980266646729622,-0.04152795659951761,-0.024288453584997954,-0.03978096267216057,-0.010186378477273402,0.053265248094780435,-0.05058781383883047,0.0365173037885943,-0.08386977684033672,-0.030357206659573907,-0.036246345629569604,0.03030062729593472,-0.03852928902959337,-0.008225012741437072,0.0002887632133723524,0.0011199386938751741
kakao,2025-06-02,1,"아이 친구들과 같이 예약을 해서 경복궁에 다녀 왔는데, 그냥 둘러보는 것 보다 선생님과 함께 하니 더 많은 걸 배워왔고 엄마들은 편히 브런치를 하며 기다리기 좋았어요 선생님이 친절하시고 아이들 사진도..",친구 예약 경복궁 다니다 둘러보다 선생 많다 배우다 엄마 브런치 기다리다 좋다 선생 친절 아이 사진,113,16,0,2025,6,0,0.17403722796806687,0.022415122487621078,0.023963774561153468,-0.02610588005501433,-0.0016372383117725443,0.05569094220749094,-0.05972649929892027,0.10193544891340994,-0.09739777160420347,0.020606848872087875,-0.021361015886879362,0.019098321062626378,-0.05378401988615382,0.0068222300819678035,-0.01983232675145453,0.0015791555486861352
kakao,2025-06-01,5,아이들에게 종말 뜻깊은 시간이였어요 기회를 만들어 다른 체험더 해보고 싶네요 최서진선생님 감사합니다,아이 종말 깊다 시간 기회 만들다 체험 서진 선생 감사,55,10,1,2025,6,6,0.0620074862159354,-0.031809218286266136,-0.02591867960320383,-0.026646919604007505,-0.02698770322429104,0.035931425715297574,-0.008135999815684015,-0.018207859216553747,-0.05586045327415911,0.0185203326947228,0.009217725158703428,0.030776156394794203,-0.06169223517270469,-0.036790115846578805,0.009105721983448103,-0.0579021983991324
kakao,2025-05-26,5,"10살, 8살 아이들과 다녀왔습니다. 주말 오전이라 사람들이 많았지만 선생님께서 하나하나 설명을 잘 해주시고 아이들도 잘 이끌어 주셔서 끝까지 재미있게 투어 했습니다. 저랑 신랑도 선생님 설명 덕분에 더 유익하게 관람할 수 있었습니다.",아이 다녀오다 주말 오전 사람 많다 선생 설명 아이 이끌다 재미있다 투어 신랑 선생 설명 덕분 유익 관람,131,18,0,2025,5,0,0.08421723432933068,-0.03604531521573103,-0.04872856682977886,-0.01036797758780511,-0.06502350209607888,0.10228967709294447,-0.01450396651742542,0.06999870209300713,-0.07320678991858467,-0.08006093225975827,-0.0650742943625292,0.10920664202790974,-0.11687665410533221,0.05917423469714035,-0.020190415833077267,-0.007116891250134515
kakao,2025-05-26,5,문화재에 큰 관심이 없던 가족이 너무 재미있게 설명을 들었습니다 빠르게 시간이 흘렀습니다. 감사합니다,문화재 크다 관심 가족 재미있다 설명 듣다 빠르다 시간 흐르다 감사,56,11,0,2025,5,0,0.0684123095289341,-0.0324981630379181,-0.06011218363065934,-0.019060537880851342,-0.05771848877051411,0.045308186780111954,-0.0225286242459557,-0.009582324887975686,-0.04636178378897739,0.0030272567924593302,0.041548756314738984,0.0547430279402096,-0.06466057441712089,0.004074844411446809,0.015197479923315405,-0.02720707457758207
kakao,2025-05-25,5,"1, 3학년 남매를 동시 신청했는데 2학년 2명과 함께 4명으로 그룹수업 진행되었어요 그냥 경복궁만 보자하면 아이들은 재미가 없었을텐데 선생님과 함께 교재를 가..",학년 남매 동시 신청 학년 그룹 수업 진행 경복궁 아이 재미 선생 교재,91,13,0,2025,5,6,0.039417230517090895,-0.020229980249531647,-0.00020195043593978007,-0.04159572512847582,0.03245320666561322,0.03235730782588304,-0.04536707912928002,-0.001975481867805323,-0.07276144311281053,0.006745559512262097,-0.021048591408915657,0.003924710196128423,-0.014883210660524322,-0.009399128761251619,-0.0029123370008457814,-0.0045905098347961085
kakao,2025-05-18,5,초등학생4명 7살1명. 단독팀으로 수업들었어요 아이들이 역사에 대한 관심과 필요성이 증가하면서 그..,초등학생 단독 수업 듣다 아이 역사 대하다 관심 필요 증가,56,10,0,2025,5,6,0.060947589711257244,-0.030889415215313052,-0.07645288853768323,-0.04293217545182409,-0.03682959217975883,0.002704456449484479,0.03796513525278022,0.0032294546697111317,-0.0550565562302458,0.00011734743099266221,-0.07056752510507028,0.04799234008494675,-0.10003829562644952,0.04152853309953975,0.03845749284873141,0.1495053281666015
