site,date,rating,content,tokens,text_len,token_count,emoji_count,year,month,weekday,tfidf_svd_00,tfidf_svd_01,tfidf_svd_02,tfidf_svd_03,tfidf_svd_04,tfidf_svd_05,tfidf_svd_06,tfidf_svd_07,tfidf_svd_08,tfidf_svd_09,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15
tripdotcom,2025-11-01,5.0,"서울 중심부에 위치한 경복궁은 우리나라 왕실 유산의 아름다운 상징입니다. 1395년에 건립된 경복궁은 조선 시대 5대 궁궐 중 가장 큰 규모를 자랑하며, 웅장한 건축 양식, 화려한 문, 그리고 아름답게 조경된 정원을 자랑합니다. 방문객들은 전통적인 수문장 교대식을 관람하며 생동감 넘치는 문화적 경험을 할 수 있습니다. 경복궁에는 국립고궁박물관과 국립민속박물관도 있어 한국의 역사와 문화에 대한 깊이 있는 이해를 제공합니다. 웅장함, 전통, 그리고 고요한 아름다움이 조화를 이루는 곳을 찾는 역사 애호가, 사진작가, 그리고 여행객에게 이상적인 곳입니다.",서울 중심부 위치 경복궁 우리나라 왕실 유산 아름답다 상징 건립 경복궁 조선 시대 궁궐 크다 규모 자랑 웅장 건축 양식 화려 아름답다 조경 정원 자랑 방문객 전통 수문장 교대 관람 생동감 넘치다 문화 경험 경복궁 국립고궁박물관 국립민속박물관 한국 역사 문화 대하다 깊이 이해 제공 웅장 전통 고요 아름답다 조화 이루다 찾다 역사 애호가 사진 작가 여행객 이상,309,57,0,2025,11,5,0.2607248979122115,-0.19475431871205642,-0.1522062992070233,-0.10508607633920149,0.20862953536101275,-0.1305178482427675,-0.019146313700340277,0.015645089019123228,-0.0031125623481622275,0.020652801273028796,-0.00786155481695689,0.05122939383225202,-0.06639958120799051,-0.10083093749088855,0.006896157911677265,0.05598871750084922
tripdotcom,2025-10-04,5.0,현지 의상을 입고 사진도 많이 찍었어요. 근위병 교대식도 꼭 보세요. 정말 아름답고 웅장한 궁궐이에요. 서울에 가면 꼭 가봐야 할 곳이에요!,현지 의상 입다 사진 찍다 근위병 교대 아름답다 웅장 궁궐 서울,78,11,0,2025,10,5,0.249402978835883,-0.1849336778058796,0.03705167457704924,0.11594034706353437,0.0803380600392969,-0.1101869467405352,-0.06552813716816028,0.0919545083821323,0.23504508233301302,0.16386586113650634,0.1692910140745107,0.028174063414147035,-0.098655403323547,-0.02403652453964397,-0.0575873328571174,-0.04304896194785864
tripdotcom,2025-08-25,5.0,"서울의 중심에서 조선의 숨결을 느낄 수 있는 경복궁! 웅장한 궁궐과 고즈넉한 정원, 사계절마다 다른 매력으로 나들이 코스로 최고예요. 봄엔 벚꽃, 가을엔 단풍으로 물드는 풍경이 정말 예술! 특히 5월 야간개장은 환상적인 조명과 함께 특별한 추억을 선물해요. 이용 정보 bull 입장료 3,00원 bull 운영시간 09 00 18 30 매주 화요일 휴무 bull 위치 서울 종로구 사직로 161 경복궁역 5번 출구 역사와 낭만이 공존하는 경복궁에서 특별한 하루 보내세요! 낮에도 좋지만 야간개장 때는 분위기가 완전 달라져요",서울 중심 조선 숨결 느끼다 경복궁 웅장 궁궐 고즈넉 정원 사계절 매력 나들이 코스 최고 벚꽃 가을 단풍 물들다 풍경 예술 야간 개장 환상 조명 특별 추억 선물 정보 bull 입장료 bull 운영 시간 화요일 휴무 bull 위치 서울 종로구 사직로 경복궁역 출구 역사 낭만 공존 경복궁 특별 하루 보내다 좋다 야간 개장 분위기 달라지다,291,55,2,2025,8,0,0.18246163227328385,-0.04650614230141412,-0.037652970527831724,-0.12293899601154659,0.17244789152694157,0.21511003660897668,0.014088238044475097,-0.06228146481518224,0.11022792190578104,0.03404082404816075,0.007736899103749203,-0.031767372786873346,-0.06296078745158547,-0.04929013183912404,0.0005160379325952007,0.02132271692857704
tripdotcom,2025-04-27,5.0,"경복궁은 1395년 명나라 태조 홍무제 28년 에 처음 지어졌으며, 여러 차례 소실과 재건을 거쳤습니다. 궁궐의 이름은 시가에 나오는 39 경복 39 이라는 단어에서 따왔는데, 39 군자께서 만 년을 사시고 큰 행복을 누리시기를 39 이라는 뜻이다. 왕궁의 면적과 규정은 종주국인 중국과의 가신관계에 따라 엄격히 규정되었습니다. 왕자의 궁전은 왕자가 관리하는 곳으로 명나라의 황궁 제도에 따라 지어졌습니다. 모든 건물은 중국 황궁의 노란색과 구별하기 위해 빨간색과 파란색으로 칠해져 있습니다. 1995년 대한민국 광복 50주년을 맞아 김영삼 정부는 국가의 전통문화를 복원하고 quot 일제 강점기의 상징을 청산한다 quot 는 명목으로 일제 강점기의 건물을 철거하고, 경복궁과 부속 건물을 원래 자리에 대규모로 복원하기 시작했습니다. 2010년 8월, 한국은 광화문을 다시 재건하면서 원래의 소위 39 비중국화 39 한글 현판을 전통적인 중국 현판으로 복원했습니다.",경복궁 명나라 태조 홍무제 처음 짓다 차례 소실 재건 거치다 궁궐 이름 시가 나오다 단어 따오다 군자 사다 크다 행복 누리다 왕궁 면적 규정 종주국 중국 가신 관계 따르다 규정 왕자 궁전 왕자 관리 명나라 황궁 제도 따르다 짓다 건물 중국 황궁 노란색 구별 위하다 빨간색 파란색 칠하다 대한민국 광복 맞다 김영삼 정부 국가 전통문화 복원 quot 일제 강점기 상징 청산 quot 늘다 명목 일제 강점기 건물 철거 경복궁 부속 건물 원래 자리 규모 복원 시작 한국 광화문 재건 원래 비중 국화 한글 현판 전통 중국 현판 복원,484,88,1,2025,4,6,0.09928035490059729,-0.08153871552457857,-0.05368120871005041,-0.11175945544811136,0.05348005061931489,-0.017496891349195454,-0.07086311710748679,0.014220122308346166,-0.010261063677106495,-0.03148350997223174,0.10563976974903014,0.007070515244569379,0.012796896095840064,-0.021464477338085975,-0.010392643035783572,0.04431154160865877
tripdotcom,2024-08-01,5.0,"조선시대를 대표하는, 한국의 멋있는 궁입니다. 꼭 가보셔야해요. 특히 날씨 좋은 평일 낮에 가면 사람도 덜 붐비고 경복궁의 근엄한 정취를 관람하기에 적합합니다. 광화문부터 연결되는 광장에서 보는 경복궁의 모습도 아름답고, 직접 입장해서 보는 경복궁은 더더욱 장엄합니다. 우리나라의 최고의 궁을 꼭 방문해보세요!",조선 시대 대표 한국 날씨 좋다 평일 사람 붐비다 경복궁 근엄 정취 관람 적합 광화문 연결 광장 경복궁 모습 아름답다 직접 입장 경복궁 장엄 나라 최고,173,26,0,2024,8,3,0.23440747373217177,-0.05628847692992237,0.006837575186329359,-0.12316303707562475,0.1875880862017007,0.0013888648194908516,-0.1035094379920295,0.04001158110150287,-0.11373309817917293,-0.05445672409030891,-0.04415637861560156,0.014601576566535676,-0.015115832425805317,-0.1165653302646358,-0.0511867734933417,0.024468041993441502
tripdotcom,2024-08-06,5.0,대한민국 수도! 서울을 놀러온다면 반드시 방문해야 하는 곳! 경복궁! 경복궁 밖에 한복 대여점이 많은데 거기서 한복 유료 대여해서 입고 가면 경복궁 입장료 무료!!이쁜 한복입고 경복궁 방문해서 좋은 추억과 사진 많이 남기는걸 강력하게 추천합니다. 대한민국의 자랑 경복궁,대한민국 수도 서울 놀다 경복궁 경복궁 한복 대여점 많다 한복 유료 대여 입다 경복궁 입장료 무료 이쁘다 한복 입다 경복궁 좋다 추억 사진 남기다 강력 추천 대한민국 자랑 경복궁,150,29,0,2024,8,1,0.38381299272044417,-0.19364866226311928,0.32989929902491305,-0.1012936325377084,0.10793336150311808,0.04253822134641187,-0.19157773128079836,-0.10545819528144752,-0.1328266739745025,0.010278418785302832,-0.15617414926955653,-0.07548277992659988,0.0711056006614329,-0.003251154267416563,-0.018258075340113266,0.05108637390144589
tripdotcom,2019-08-25,5.0,"낮에도, 밤에도 아름다운 곳! 8월 말까지 경복궁은 공짜라는 거 아시죠? for free 궁내에 국립고궁박물관 amp 국립민속박물관 또한 공짜 for free 가성비 amp 가심비 최고의 공간!",아름답다 경복궁 공짜 알다 free 국립고궁박물관 amp 국립민속박물관 공짜 free 가성비 amp 가심비 최고 공간,108,15,0,2019,8,6,0.0546475697314013,-0.03355263353885374,-0.014948572097430638,0.016752046923243377,0.07988749489087357,-0.004723468612621333,-0.02912427375063931,-0.009121237918216419,-0.03926846663045462,-0.005515292929210802,-0.02826111580876683,0.009694145066561764,-0.006651701370309038,-0.0046127205504774725,-0.023517707456449613,0.012824257919733094
tripdotcom,2024-08-04,5.0,대한민국 서울의 도심에 위치해있는 경복궁을 추천합니다. 한국 고궁의 아름다움을 느낄 수 있습니다. 내부를 둘러보시면 다양한 건물을 보시면서 아름다움을 느낄 수있습니다. 시간이 되신다면 전통 한복을 입고 경복궁을 거닐면서 한국 전통을 느껴보시는 걸 추천해요!,대한민국 서울 도심 위치 경복궁 추천 한국 고궁 아름답다 느끼다 내부 둘러보다 다양 건물 아름답다 느끼다 시간 전통 한복 입다 경복궁 거닐다 한국 전통 느끼다 추천,143,26,0,2024,8,6,0.3512897852663804,-0.2606046870599002,-0.03487631670616005,-0.06333861866596557,0.2028681763492735,-0.12123763581108281,0.0964843092002941,-0.07686362095546447,-0.019002921575592118,-0.007104757620409999,-0.10564733909859202,-0.09212777256057558,-0.032577404501586214,-0.11581850770090772,-0.006202188716127242,-0.17032140528184292
tripdotcom,2019-07-25,5.0,국보 제224호 연못 안에 조성된 누각이다.외국사신의 접대나 임금과 신하 사이에 벌어지는 연회장소 사용 목적으로 만들어졌다고 한다.임진왜란 당시 화재로 소실되었다가 고종4년에 중건되었다.,국보 연못 조성 누각 외국 사신 접대 임금 신하 사이 벌어지다 연회 장소 사용 목적 만들다 임진왜란 당시 화재 소실 고종 중건,104,22,0,2019,7,3,0.02549822245263859,-0.01622976624224279,-0.015495429315045276,-0.012856285770904042,0.00015073591111432956,0.00279652290174704,-0.005872569738909803,0.0072978278057122,0.0036607434499994706,0.0012892512547588572,0.0017188305865409052,0.018024718575024308,-0.025052135656531183,-0.018223370999121517,-7.615759394595116e-05,0.03130118295879638
tripdotcom,2024-07-31,5.0,"한국인의 자부심이 느껴지는 곳. 너무 아름다운 우리 궁궐이다. 한여름 방문하면 다소 뜨겁고 덥지만 나무 그늘이 많아서 쉬엄쉬엄 투어하면 좋다.입장료는 3,00원이며 해설자나 가이드를 동반한 투어를 하면 설명들으면 좋을거 같다는 생각이 들었다.",한국인 자부심 느끼다 아름답다 궁궐 여름 뜨겁다 덥다 나무 그늘 많다 투어 좋다 입장료 해설자 가이드 동반 투어 설명 듣다 좋다,135,21,0,2024,7,2,0.2506105196937786,0.063537941520819,-0.10216883328088613,0.031059193596151075,-0.008886540660766561,0.032169169823196446,-0.03474606311597523,-0.04955302521842707,-0.053739490305704,-0.06603004155565345,-0.015020753641692003,0.1556673030756,-0.18434081658485438,0.06442242418206244,-0.02250870484258906,-0.05244178320752905
